,nsga3_adaptation,custom_adaptation,anchors_adaptation,wip_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,wip_confidence,nsga3_score,custom_score,anchors_score,wip_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_diff_anchors_wip,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],score_improvement_anchors_WIP[%],nsga3_time,custom_time,anchors_time,wip_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom,speed-up_WIP_anchors,iterations_anchors,iterations_wip
100,"[ 0.21363454 98.60765746 99.99730094 84.80386852 82.         26.8516
 86.514      21.0627      0.        ]","[5.15000000e-02 9.79443354e+01 9.99967000e+01 8.47903374e+01
 8.20000000e+01 2.68516000e+01 8.65140000e+01 2.10627000e+01
 0.00000000e+00]",[51.724  83.774  87.394   2.7093 82.     26.8516 86.514  21.0627  0.    ],"[ 14.706   99.379  100.      97.7093  82.      26.8516  86.514   21.0627
   0.    ]",[0.90194087 0.91881134 0.52648115 0.54989845],[0.90194087 0.91881134 0.52648115 0.54989845],[[0.0618712 0.0618712 0.0618712 0.0618712]],[0.88872045 0.85797365 0.26260757 0.5057279 ],16.8048076184121,17.320127272727234,177.84669999999997,17.617700000000013,0.5153196543151353,160.52657272727274,161.04189238158787,160.22899999999996,0.03066501360899413,9.2682097654122,9.583084557608572,9.094774005687453,1.707589864730835,0.022703886032104492,0.3753173351287842,0.06981706619262695,75.21134762199796,4.549722874230956,0.06049250569338614,0.18602142682450395,1002,176
101,"[ 3.8293473  24.42468803 99.84144469 14.06575985 74.          7.6794
 71.1908     67.1314      1.        ]","[ 1.06102121 73.85674444 81.9967     41.80746061 74.          7.6794
 71.1908     67.1314      1.        ]",[60.1263 74.3351 53.2962 87.4672 74.      7.6794 71.1908 67.1314  1.    ],"[  0.      78.4381 100.     100.      74.       7.6794  71.1908  67.1314
   1.    ]",[0.92875699 0.81443547 0.83914459 0.87040549],[0.959476   0.81382771 0.99889523 0.9255584 ],[[0.99079661 0.99079661 0.99079661 0.99079661]],[[0.959476   0.83329884 0.99735141 0.95646625]],165.4974547223689,103.40011616161615,145.0278,21.56189999999998,-62.097338560752746,41.62768383838386,-20.469654722368887,123.46590000000003,-0.37521627547036573,0.4025883662772591,-0.12368561653535917,5.726114117958072,13.482352018356323,0.5570845603942871,0.003831148147583008,0.055243730545043945,24.20162570797858,3519.1413902545273,145.40929740494119,14.419627854875849,0,64
102,"[13.8447087  99.09557434 99.99808018 85.21720926 95.         78.68
 31.5354     25.2317      0.        ]","[15.19431818 76.73995657 99.9967     84.78177576 95.         78.68
 31.5354     25.2317      0.        ]","[ 20.826   47.43   100.      51.1338  95.      78.68    31.5354  25.2317
   0.    ]","[ 31.905   96.9785 100.      91.1218  95.      78.68    31.5354  25.2317
   0.    ]",[0.79353429 0.85625977 0.81606722 0.4590228 ],[0.78596335 0.84952096 0.70689571 0.42891867],[0.44020401 0.44020401 0.44020401 0.44020401],[0.73480837 0.85639804 0.60121661 0.4590228 ],29.53384491689087,53.67588585858584,122.2622,43.80469999999997,24.142040941694972,68.58631414141416,92.72835508310914,78.45750000000004,0.8174364363878595,1.277786347525055,3.1397319022988546,1.791074930315699,1.7574000358581543,0.04372429847717285,0.06717324256896973,0.07561421394348145,40.19275544868125,26.16220341088573,0.6509183836447852,1.1256597277680171,240,120
103,"[ 1.17734552 92.08933896 99.99112508 85.61947637 74.         15.9499
 94.503       4.9163      1.        ]","[ 1.06102121 75.73022424 99.9967     84.86739192 74.         15.9499
 94.503       4.9163      1.        ]",[15.6165 67.8877 60.321  11.4806 74.     15.9499 94.503   4.9163  1.    ],[15.6165 74.2417 71.1235 36.4806 74.     15.9499 94.503   4.9163  1.    ],[0.95790963 0.75604703 0.65458757 0.38995111],[0.95790963 0.7364736  0.67568207 0.36135111],[[0.96365902 0.96365902 0.96365902 0.96365902]],[[0.95790963 0.11465534 0.36515233 0.19740318]],23.477405104825436,40.46670505050497,201.84459999999999,133.77070000000003,16.989299945679534,161.37789494949502,178.36719489517455,68.07389999999995,0.7236447073185116,3.9879178388278795,7.5973981834352635,0.5088849800442095,1.7536866664886475,0.1249241828918457,0.003000020980834961,0.0668487548828125,14.03800790121572,584.5581339903043,41.64110307557816,22.282762457283635,0,88
104,"[ 3.83037006 22.93489031 99.92191785 18.92504377 74.         42.3833
 85.8595     31.4196      1.        ]","[ 1.06102121 97.94433535 99.9967     84.80746061 74.         42.3833
 85.8595     31.4196      1.        ]",[64.9154 64.9662 22.3789 72.6228 74.     42.3833 85.8595 31.4196  1.    ],"[ 37.8385  99.03   100.     100.      74.      42.3833  85.8595  31.4196
   1.    ]",[0.93443381 0.81392987 0.84212589 0.83712999],[0.96058661 0.74110606 0.99886751 0.95449962],[[0.93425614 0.93425614 0.93425614 0.93425614]],[[0.96058661 0.69450962 0.99755329 0.94614593]],162.04851814062644,18.31252525252529,204.9475,38.80849999999998,-143.73599288810115,186.6349747474747,42.89898185937355,166.139,-0.8869935654910859,10.191656921905832,0.2647292449915871,4.2809951428166535,14.165908098220825,0.10692572593688965,0.014968156814575195,0.2887599468231201,132.48362799595967,946.4029722368232,7.1435466144215605,19.29161689046049,24,1000
105,"[ 0.24524748 99.83048771 99.99798336 85.96330956 21.         22.7342
  3.6821      8.9668      1.        ]","[ 1.06102121 90.87620909 99.9967     81.75609091 21.         22.7342
  3.6821      8.9668      1.        ]",[17.1552 81.985  92.36   13.0936 21.     22.7342  3.6821  8.9668  1.    ],"[ 37.2102  89.925  100.      43.0936  21.      22.7342   3.6821   8.9668
   1.    ]",[0.429538   0.81924148 0.9919681  0.91086567],[0.429538   0.74805453 0.99000496 0.88728367],[[0.97808472 0.97808472 0.97808472 0.97808472]],[[0.38093918 0.45255741 0.88197333 0.85606361]],14.45346685165714,28.432021212121242,167.2029,104.1916,13.978554360464102,138.77087878787876,152.74943314834286,63.011300000000006,0.967141966971157,4.880795415582957,10.568359461164821,0.604763723755082,1.7389075756072998,0.1007533073425293,0.002386331558227539,0.08882784843444824,17.259061974963913,728.6948746128485,42.22100109901089,37.223598761115,0,136
106,"[ 1.31728324 21.73496529 99.69839156 20.77925901 93.         18.1664
 62.7271     11.4897      1.        ]","[ 1.06102121 28.72049192 99.9967     22.86739192 93.         18.1664
 62.7271     11.4897      1.        ]",[32.32   59.482  42.6329 40.7856 93.     18.1664 62.7271 11.4897  1.    ],"[  0.      46.339  100.      96.3996  93.      18.1664  62.7271  11.4897
   1.    ]",[0.930419   0.83644188 0.82069552 0.8005794 ],[0.93443381 0.88223714 0.80274427 0.80933636],[[0.9925343 0.9925343 0.9925343 0.9925343]],[[0.95799857 0.82176226 0.97733706 0.8560193 ]],159.10466738728567,149.47643737373735,189.41949999999997,57.26140000000004,-9.628230013548318,39.943062626262616,30.314832612714298,132.15809999999993,-0.06051506955551278,0.26721979281853364,0.1905338989139976,2.30797884788007,15.007633924484253,1.9090640544891357,0.0029993057250976562,0.09721493721008301,7.861252161337397,5003.702623211447,636.501987281399,32.41248012718601,0,288
107,"[ 0.60974641 99.76333348 99.99508931 85.18675355  5.         67.1432
 27.9526     29.234       0.        ]","[ 1.06102121 97.95406768 68.68638687 81.77321414  5.         67.1432
 27.9526     29.234       0.        ]",[17.058  88.29   90.99   28.34    5.     67.1432 27.9526 29.234   0.    ],"[  0.      89.5155 100.      78.34     5.      67.1432  27.9526  29.234
   0.    ]",[0.66409397 0.94298744 0.31132618 0.22993304],[0.44599802 0.8892004  0.28842184 0.08750677],[0.01144826 0.01144826 0.01144826 0.01144826],[0.62758762 0.93838772 0.05130832 0.12744488],15.664570069824606,52.64735252525247,109.43799999999999,32.144499999999994,36.982782455427866,56.790647474747516,93.77342993017538,77.2935,2.3609190862294733,1.0786990181036682,5.986339204471084,2.4045637667408113,1.7208447456359863,0.020531415939331055,0.3598167896270752,0.06888651847839355,83.81520060384369,4.782558221976025,0.05706075016846886,0.1914488719378259,1002,120
108,"[16.73008042 99.75153474 99.96380048 85.21441382 52.         70.8563
 71.6528     84.8777      0.        ]","[16.20383939 97.94433535 99.9967     84.78177576 52.         70.8563
 71.6528     84.8777      0.        ]",[18.942  78.129  98.182  47.8732 52.     70.8563 71.6528 84.8777  0.    ],[10.6005 77.2065 88.798  57.1012 52.     70.8563 71.6528 84.8777  0.    ],[0.60367388 0.8635491  0.87439114 0.6205062 ],[0.60367388 0.8635491  0.87439114 0.55742965],[0.42565451 0.42565451 0.42565451 0.42565451],[0.51389238 0.81553346 0.8274945  0.37489587],31.800331372054018,33.48102828282828,94.75780000000003,87.4948,1.6806969107742589,61.276771717171755,62.957468627946014,7.263000000000034,0.05285155337253018,1.8301938399125972,1.979773980697344,0.08301064748990836,1.8665566444396973,0.017781496047973633,0.03829216957092285,0.061031341552734375,104.97185610276075,48.74512636278166,0.4643637654178782,1.5938334713496753,126,72
109,"[ 0.24935531 99.72661116 99.99536509 84.46057886 23.         38.989
  6.1649     69.7691      0.        ]","[ 3.06102121 97.95406768 99.9967     87.80746061 23.         38.989
  6.1649     69.7691      0.        ]","[ 52.9954 100.      91.889    7.1251  23.      38.989    6.1649  69.7691
   0.    ]",[32.9954 92.7389 69.0195 43.5991 23.     38.989   6.1649 69.7691  0.    ],[0.66049562 0.92641656 0.9558152  0.61020848],[0.62814396 0.88955799 0.9060325  0.54667078],[0.25285914 0.25285914 0.25285914 0.25285914],[0.27467067 0.75889037 0.45925608 0.36081761],16.066800192948335,17.302792929292934,153.98129999999998,127.6379,1.235992736344599,136.67850707070704,137.91449980705164,26.343399999999974,0.07692836915262519,7.89921648078651,8.583818691389581,0.20639167519992083,2.0550339221954346,0.023128747940063477,0.05202126502990723,0.08846640586853027,88.85193126410951,39.5037283505887,0.4446017974912119,1.7005815951932464,126,128
110,"[ 1.05850338 93.36444821 99.99900336 84.77618212 82.         18.895
 66.289      81.9487      0.        ]","[ 1.06102121 90.87620909 99.9967     84.78177576 82.         18.895
 66.289      81.9487      0.        ]","[ 48.88    75.169  100.      22.0305  82.      18.895   66.289   81.9487
   0.    ]","[ 23.1275  92.3395 100.      87.0305  82.      18.895   66.289   81.9487
   0.    ]",[0.8802741  0.94575364 0.94172603 0.57745049],[0.8802741  0.94575364 0.94966054 0.57745049],[0.5142712 0.5142712 0.5142712 0.5142712],[0.86457117 0.85798426 0.87138599 0.57745049],22.918869690556164,25.4063363636364,151.68050000000002,43.75749999999999,2.4874666730802346,126.27416363636362,128.76163030944386,107.92300000000003,0.10853356673628664,4.970183887555603,5.618149238943522,2.4663886190938706,1.8521647453308105,0.024580717086791992,0.17113161087036133,0.09924912452697754,75.3503137760793,10.823042779243721,0.14363633323952532,0.5799578699820837,1002,152
111,"[ 1.37217397 72.96979953 99.40215654 14.0646864  22.         15.0688
 78.6959     44.3103      1.        ]","[ 1.06102121 98.95406768 99.9967     84.80746061 22.         15.0688
 78.6959     44.3103      1.        ]",[16.177  55.737  76.733   4.9918 22.     15.0688 78.6959 44.3103  1.    ],"[ 10.708   99.8655 100.     100.      22.      15.0688  78.6959  44.3103
   1.    ]",[0.96279416 0.80432802 0.90856773 0.90175588],[0.96752255 0.79680534 0.99804616 0.9507399 ],[[0.96270467 0.96270467 0.96270467 0.96270467]],[[0.95355566 0.71591354 0.99142879 0.96162014]],114.93553149579668,17.302792929292934,172.253,10.842499999999916,-97.63273856650375,154.95020707070705,57.317468504203305,161.41050000000007,-0.8494565370333219,8.955213629609043,0.4986923343744181,14.886834217200953,14.806257247924805,0.04871201515197754,0.003748655319213867,0.22558212280273438,303.9549318937121,3949.751574127075,12.994530305921263,60.17681104114991,0,600
112,"[ 0.86074143 75.84344812 99.88565372 14.0655881  27.         25.6482
 52.8556     10.7937      1.        ]","[ 1.06102121 98.95406768 99.9967     56.54205051 27.         25.6482
 52.8556     10.7937      1.        ]",[70.2201 97.746  46.0625 85.3827 27.     25.6482 52.8556 10.7937  1.    ],[51.27   99.229  85.162  89.1307 27.     25.6482 52.8556 10.7937  1.    ],[0.95790963 0.80400842 0.95968723 0.86662762],[0.95790963 0.73165247 0.96120048 0.86096858],[[0.93793676 0.93793676 0.93793676 0.93793676]],[[0.95790963 0.42924768 0.97528994 0.82314399]],111.06605149354698,45.56820303030304,141.02890000000002,77.74829999999997,-65.49784846324394,95.46069696969698,29.962848506453042,63.28060000000005,-0.5897197891026982,2.0948971129323497,0.26977504019933496,0.8139161885211648,13.589849948883057,0.013452768325805664,0.01214742660522461,0.0689699649810791,1010.1898449268941,1118.7431207065752,1.107458292443572,5.677742885181551,18,96
113,"[6.34177130e-02 9.98692318e+01 9.99907279e+01 2.18429136e+01
 1.30000000e+01 8.24189000e+01 5.53750000e+01 3.18922000e+01
 1.00000000e+00]","[5.15000000e-02 9.89540677e+01 9.99967000e+01 8.48074606e+01
 1.30000000e+01 8.24189000e+01 5.53750000e+01 3.18922000e+01
 1.00000000e+00]",[13.9447 59.482  81.054  87.9429 13.     82.4189 55.375  31.8922  1.    ],"[  9.3872  97.678  100.     100.      13.      82.4189  55.375   31.8922
   1.    ]",[0.86423342 0.78450727 0.9234857  0.96661963],[0.87992549 0.71829545 0.98101431 0.88352309],[[0.97898231 0.97898231 0.97898231 0.97898231]],[[0.87992549 0.52684472 0.9624272  0.88352309]],78.36054440829349,16.293271717171706,127.7638,11.709200000000067,-62.06727269112179,111.4705282828283,49.40325559170651,116.05459999999994,-0.7920730153139764,6.841506740806879,0.630460852011102,9.911402999350877,2.3207719326019287,0.050077199935913086,0.0039997100830078125,0.4677760601043701,46.343883754921706,580.2350381497378,12.520207439198856,116.95249165474488,0,1000
114,"[ 0.75948064 24.50571783 99.82450917 18.92437043 74.         52.2351
 24.075      58.0756      1.        ]","[17.18479697 90.87620909 99.9967     84.78177576 74.         52.2351
 24.075      58.0756      1.        ]",[16.116  88.4464 83.798   9.7627 74.     52.2351 24.075  58.0756  1.    ],"[  0.      75.7144 100.      50.3927  74.      52.2351  24.075   58.0756
   1.    ]",[0.9298168  0.80141461 0.90933579 0.90263971],[0.95582921 0.65461463 0.99992669 0.96127206],[[0.97017816 0.97017816 0.97017816 0.97017816]],[[0.95582921 0.80922664 0.99468708 0.94318123]],157.5048832047992,41.530112121212085,134.1089,73.89290000000005,-115.97477108358711,92.57878787878792,-23.395983204799194,60.21599999999995,-0.7363249235440426,2.2291966756213504,-0.1485413196642167,0.814909145533602,13.226778745651245,0.04635262489318848,0.002999544143676758,0.08109402656555176,285.35123471712865,4409.596296001908,15.453223114219856,27.035450282171528,0,104
115,"[6.03592197e-03 1.17872651e-02 9.99937396e+01 8.48595920e+01
 7.00000000e+00 9.07255000e+01 1.10748000e+01 1.64419000e+01
 0.00000000e+00]","[5.15000000e-02 0.00000000e+00 9.99967000e+01 8.47817758e+01
 7.00000000e+00 9.07255000e+01 1.10748000e+01 1.64419000e+01
 0.00000000e+00]",[18.8635 52.759  46.3981 72.7981  7.     90.7255 11.0748 16.4419  0.    ],[ 0.      0.     84.9901 98.2846  7.     90.7255 11.0748 16.4419  0.    ],[0.01229392 0.33939949 0.81592298 0.85566204],[0.01229392 0.33939949 0.81592298 0.85566204],[0.05784376 0.05784376 0.05784376 0.05784376],[0.00481282 0.13792015 0.86450511 0.83723798],115.14091704880968,115.27302424242424,146.9083,116.7253,0.13210719361455858,31.635275757575755,31.767382951190314,30.182999999999993,0.001147352279281888,0.27443780507610677,0.27590003419656384,0.25858147291118544,1.7151966094970703,0.016211748123168945,0.020006418228149414,0.08832073211669922,105.79960880627087,85.73231799601969,0.8103273628639186,4.414619903948137,54,160
116,"[ 0.4319434  99.71431823 99.96239474 85.20897417 16.         39.9649
 64.8332     82.482       0.        ]","[ 3.06102121 97.95406768 99.9967     87.80746061 16.         39.9649
 64.8332     82.482       0.        ]",[54.1145 77.0659 99.081  19.9446 16.     39.9649 64.8332 82.482   0.    ],"[  8.4225 100.     100.      84.9446  16.      39.9649  64.8332  82.482
   0.    ]",[0.89317745 0.93811324 0.80126071 0.58601869],[0.87893413 0.90652246 0.63347054 0.40914001],[0.40510058 0.40510058 0.40510058 0.40510058],[0.89317745 0.59901175 0.80050927 0.58601869],15.546256264036174,17.302792929292934,158.023,23.477899999999977,1.7565366652567604,140.72020707070706,142.47674373596382,134.54510000000002,0.11298775958815452,8.13280304779429,9.164698002924435,5.730712712806518,1.9414191246032715,0.04680347442626953,0.06824707984924316,0.0984795093536377,41.480235140697275,28.446918591855344,0.6857945355267616,1.4429849536592267,156,160
117,"[ 0.90129901 76.11375055 99.97553934 14.06451103 26.         29.0323
 72.1478     66.613       1.        ]","[ 1.06102121 98.95406768 99.9967     84.86739192 26.         29.0323
 72.1478     66.613       1.        ]",[ 0.1813 41.8974 65.478   3.2003 26.     29.0323 72.1478 66.613   1.    ],[ 2.0198 39.7069 84.9225 48.2003 26.     29.0323 72.1478 66.613   1.    ],[0.959476   0.8022356  0.97848147 0.95467618],[0.959476   0.73083541 0.99965823 0.95633695],[[0.95891764 0.95891764 0.95891764 0.95891764]],[[0.95488068 0.52242072 0.99692887 0.88115339]],110.74749807858291,17.242861616161576,189.6056,129.19010000000003,-93.50463646242133,172.36273838383843,78.8581019214171,60.41549999999998,-0.8443047299910416,9.996179417358684,0.712053123452612,0.46764806281595855,14.262211084365845,0.1027684211730957,0.0020034313201904297,0.0628514289855957,138.78009335517189,7118.891943353564,51.29620373676068,31.371890991312625,0,112
118,"[ 3.83048111 99.73138463 99.99944408 87.9952698  11.         23.3967
 12.492      89.5971      1.        ]","[5.15000000e-02 9.89540677e+01 9.99967000e+01 8.48074606e+01
 1.10000000e+01 2.33967000e+01 1.24920000e+01 8.95971000e+01
 1.00000000e+00]",[38.053  84.6454 81.1226 44.152  11.     23.3967 12.492  89.5971  1.    ],[38.053  99.6454 85.4436 50.304  11.     23.3967 12.492  89.5971  1.    ],[0.71456718 0.75884752 0.99744678 0.95980157],[0.71456718 0.73954562 0.99905056 0.92113333],[[0.93379608 0.93379608 0.93379608 0.93379608]],[0.58109573 0.44618078 0.99487817 0.85691239],16.10438260510324,16.293271717171706,126.36649999999997,102.65999999999997,0.18888911206846615,110.07322828282827,110.26211739489673,23.706500000000005,0.011729050203303663,6.755747414855947,6.846714965648935,0.2309224624975649,2.444605827331543,0.04748129844665527,0.0024137496948242188,0.05259370803833008,51.485656612319296,1012.7834847886211,19.67117740023706,21.789213749506125,0,80
119,"[ 3.83074858 72.96981454 99.82451611 14.06450035 71.         29.9645
 44.1947     44.6872      1.        ]","[ 1.06102121 88.85674444 99.9967     84.80746061 71.         29.9645
 44.1947     44.6872      1.        ]",[73.0973 72.2897 84.697  27.3435 71.     29.9645 44.1947 44.6872  1.    ],"[ 37.8385  87.8047 100.     100.      71.      29.9645  44.1947  44.6872
   1.    ]",[0.96058661 0.80655775 0.93615103 0.91229435],[0.96058661 0.78163106 0.99788874 0.9562787 ],[[0.90750107 0.90750107 0.90750107 0.90750107]],[[0.96058661 0.66664058 0.99561751 0.9562787 ]],116.9719175862827,27.400116161616154,188.7671,50.033799999999985,-89.57180142466655,161.36698383838385,71.7951824137173,138.7333,-0.765754749284974,5.8892810120431935,0.6137813579123261,2.772791592883212,13.117919206619263,0.05357789993286133,0.0070035457611083984,0.39779067039489746,244.83824903658743,1873.0396936170214,7.650110638297872,56.798468085106386,6,1000
120,"[1.26134080e+00 9.97182584e+01 8.63719956e-02 7.42611154e+01
 2.00000000e+00 2.87738000e+01 3.68464000e+01 5.39245000e+01
 0.00000000e+00]","[ 1.06102121 97.94433535  0.         81.75609091  2.         28.7738
 36.8464     53.9245      0.        ]",[15.5451 89.262  96.384  52.8542  2.     28.7738 36.8464 53.9245  0.    ],[ 0.      0.      0.     43.6262  2.     28.7738 36.8464 53.9245  0.    ],[0.01318583 0.18636186 0.89234257 0.7614797 ],[0.01229639 0.19919297 0.87951809 0.54662942],[[0.12862427 0.12862427 0.12862427 0.12862427]],[[0.00113031 0.02189812 0.99956018 0.97811473]],127.19559496745848,121.36059494949495,77.04489999999998,256.3738,-5.835000017963523,-44.31569494949497,-50.15069496745849,-179.32890000000003,-0.045874230310069625,-0.3651571992370114,-0.3942801240899024,-0.6994821623738464,2.4938533306121826,0.04084658622741699,0.3566474914550781,0.06885504722595215,61.05414334327557,6.992488073973453,0.11452929631095377,0.19306191372616133,1002,168
121,"[ 0.89975046 22.96130994 99.82471088 21.54358442 90.         88.3923
 38.8531     24.8958      1.        ]","[5.15000000e-02 8.48178152e+01 9.99967000e+01 2.62937636e+01
 9.00000000e+01 8.83923000e+01 3.88531000e+01 2.48958000e+01
 1.00000000e+00]","[  3.87   100.      87.394    3.7325  90.      88.3923  38.8531  24.8958
   1.    ]","[ 36.3395  86.721  100.     100.      90.      88.3923  38.8531  24.8958
   1.    ]",[0.80617244 0.80309603 0.94785976 0.80738057],[0.87206116 0.794678   0.99218619 0.86191711],[[0.6223726 0.6223726 0.6223726 0.6223726]],[[0.86439733 0.5273328  0.98930478 0.86289197]],156.5701452248131,88.94322121212122,112.74349999999998,49.618499999999926,-67.62692401269189,23.800278787878767,-43.82664522481312,63.12500000000006,-0.43192732506946946,0.267589575276539,-0.27991699925860136,1.2722069389441468,16.20226502418518,0.0156707763671875,0.30751848220825195,0.3730618953704834,1033.915911027264,52.68712601544704,0.05095881149860524,1.213136500582249,1002,1000
122,"[ 0.10347556 99.85483378 99.99993807 84.48700966  9.         92.3658
 47.9727     87.2461      1.        ]","[5.15000000e-02 9.08762091e+01 9.99967000e+01 8.48074606e+01
 9.00000000e+00 9.23658000e+01 4.79727000e+01 8.72461000e+01
 1.00000000e+00]",[16.7081 77.     49.4347 34.5447  9.     92.3658 47.9727 87.2461  1.    ],"[  0.      85.0335 100.      89.5447   9.      92.3658  47.9727  87.2461
   1.    ]",[0.19087547 0.75883317 0.95564401 0.73984972],[0.19087547 0.69753961 0.94637358 0.58179225],[[0.38988181 0.38988181 0.38988181 0.38988181]],[[0.19087547 0.65439757 0.78982389 0.58179225]],15.761694054554141,24.37113030303027,155.7287,25.421799999999962,8.609436248476129,131.35756969696973,139.96700594544586,130.30690000000004,0.5462253117385274,5.389884181146778,8.88020065996676,5.125793610208571,2.0518248081207275,0.1756436824798584,0.33351588249206543,0.08725094795227051,11.681745560965545,6.152105239454501,0.5266426329307933,0.2616095740338431,1002,144
123,"[13.97180887 99.81945053 99.99981579 84.73384612 41.         35.7685
 32.7398     38.607       0.        ]","[15.18479697 68.6718303  99.9967     84.78177576 41.         35.7685
 32.7398     38.607       0.        ]","[ 10.0778 100.     100.      32.4452  41.      35.7685  32.7398  38.607
   0.    ]",[10.5933 77.1326 88.119  87.4452 41.     35.7685 32.7398 38.607   0.    ],[0.8868562  0.85477445 0.90450555 0.59058157],[0.86662623 0.82163219 0.78086793 0.49585573],[0.54331798 0.54331798 0.54331798 0.54331798],[0.84713177 0.83594412 0.73509425 0.4161352 ],29.418696429519116,61.73449090909094,77.63260000000002,57.8965,32.31579447957182,15.898109090909088,48.21390357048091,19.73610000000002,1.0984781245149162,0.25752393608170104,1.6388864709213433,0.34088589120240465,2.548044443130493,0.041826486587524414,0.16334080696105957,0.10239863395690918,60.91939942884178,15.599558313299791,0.25606881321148267,0.6269017268986616,1002,144
124,"[2.12541236e-01 1.20106696e-02 9.99907515e+01 7.46893904e+01
 7.30000000e+01 9.58792000e+01 5.09491000e+01 3.21419000e+01
 0.00000000e+00]","[15.17527576  0.          0.         92.85026869 73.         95.8792
 50.9491     32.1419      0.        ]","[  8.3416 100.     100.      69.8432  73.      95.8792  50.9491  32.1419
   0.    ]",[ 1.5726 69.482  83.108  73.7642 73.     95.8792 50.9491 32.1419  0.    ],[0.00778272 0.03882314 0.80379272 0.93659577],[0.00231721 0.00318901 0.99745196 0.99499849],[0.18945628 0.18945628 0.18945628 0.18945628],[0.10012901 0.30341044 0.01798787 0.0952237 ],125.5203886833026,222.32500707070704,38.49839999999995,75.21839999999997,96.80461838740445,-183.8266070707071,-87.02198868330265,-36.72000000000003,0.7712262478062413,-0.8268372932615892,-0.6932896686837522,-0.488178424428066,1.9310500621795654,0.057554006576538086,0.19073820114135742,0.05169939994812012,33.55196583250138,10.124086578484876,0.30174346948928393,0.27104900664238374,1002,64
