sample_index,rules,n_satisfied_reqs,pred_req_0,real_req_0,pred_req_1,real_req_1,pred_req_2,real_req_2,pred_req_3,real_req_3,pred_req_4,real_req_4,pred_req_5,real_req_5,pred_req_6,real_req_6,pred_req_7,real_req_7,pred_req_8,real_req_8,pred_req_9,real_req_9,pred_req_10,real_req_10,pred_req_11,real_req_11
73,countermeasure = 0.0; threat_range > 10398.43; countermeasure = 0.0; day_time <= 6.00; 10398.43 < threat_range <= 30458.59; #threats > 26.00; countermeasure = 0.0; #threats > 26.00; day_time <= 6.00; weather = 3.0; countermeasure = 0.0; day_time <= 6.00; countermeasure = 0.0; day_time <= 6.00; countermeasure = 0.0; 10398.43 < threat_range <= 30458.59; day_time <= 6.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,#threats > 75.00; day_time > 12.00; 10398.43 < threat_range <= 20104.47; day_time > 12.00; threat_range > 10398.43; formation = 1.0; formation = 1.0; #threats > 75.00; 10398.43 < threat_range <= 20104.47; formation = 1.0; weather = 3.0; flying_speed > 38.83; threat_range > 10398.43,8,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
75,#threats <= 53.00; #threats <= 75.00; flying_speed <= 38.83,5,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
76,#threats <= 75.00; #threats <= 75.00; day_time <= 6.00; formation = 1.0; #threats <= 75.00; flying_speed <= 15.83; weather = 2.0; day_time <= 6.00; flying_speed <= 15.83,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
77,threat_range > 20104.47; flying_speed <= 15.83; flying_speed <= 15.83; flying_speed <= 27.56; flying_speed <= 15.83; flying_speed <= 15.83; threat_range > 10398.43; threat_range > 10398.43,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
78,#threats <= 75.00; day_time > 12.00; flying_speed <= 27.56; #threats <= 53.00; threat_range <= 20104.47; flying_speed > 15.83; day_time > 12.00; flying_speed <= 38.83,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1
79,countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; day_time <= 6.00; countermeasure = 0.0; day_time <= 6.00; flying_speed <= 27.56; countermeasure = 0.0; countermeasure = 0.0; day_time <= 6.00; countermeasure = 0.0; day_time <= 6.00; threat_range <= 30458.59; weather = 1.0; day_time <= 12.00,12,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
80,#threats <= 75.00; flying_speed <= 38.83; 10398.43 < threat_range <= 20104.47; #threats <= 75.00; formation = 0.0,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
81,flying_speed > 27.56; formation = 1.0; #threats <= 53.00; weather = 2.0; threat_range <= 20104.47; flying_speed > 27.56; 26.00 < #threats <= 53.00; weather = 2.0,8,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1
82,countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 15.83; threat_range <= 30458.59; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 53.00; flying_speed <= 15.83; #threats <= 75.00; formation = 0.0; #threats <= 26.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,#threats <= 53.00; threat_range > 20104.47; #threats <= 53.00; 26.00 < #threats <= 53.00; flying_speed <= 27.56; threat_range > 10398.43; #threats > 26.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
84,#threats <= 53.00; flying_speed <= 27.56; day_time <= 12.00; flying_speed <= 27.56; flying_speed <= 38.83; day_time <= 12.00; #threats <= 53.00; threat_range <= 20104.47; flying_speed > 15.83; #threats <= 53.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
85,#threats > 75.00; day_time <= 18.00; flying_speed <= 27.56; formation = 0.0; threat_range > 10398.43; weather = 1.0; formation = 0.0; day_time <= 6.00; flying_speed <= 27.56; threat_range > 10398.43; formation = 0.0; #threats > 75.00; weather = 1.0; #threats > 75.00,7,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1
86,#threats > 53.00; day_time <= 18.00; weather = 2.0; threat_range > 30458.59; formation = 1.0; threat_range > 10398.43; #threats <= 75.00; #threats > 53.00; flying_speed > 38.83; 53.00 < #threats <= 75.00; threat_range > 10398.43; flying_speed > 38.83,9,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
87,countermeasure = 1.0; flying_speed <= 27.56; #threats <= 75.00; weather = 1.0,6,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
88,#threats > 75.00; flying_speed <= 15.83; threat_range <= 20104.47; weather = 2.0; day_time <= 12.00; threat_range > 10398.43; flying_speed <= 15.83; #threats > 75.00; 10398.43 < threat_range <= 20104.47; day_time <= 6.00; formation = 0.0; weather = 2.0; flying_speed <= 15.83; flying_speed <= 15.83; flying_speed <= 15.83; #threats > 75.00; day_time <= 6.00; 10398.43 < threat_range <= 20104.47; formation = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; #threats > 75.00; day_time <= 6.00; 10398.43 < threat_range <= 20104.47; weather = 2.0; flying_speed <= 15.83; flying_speed <= 15.83; weather = 2.0; weather = 2.0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,countermeasure = 0.0; countermeasure = 0.0; day_time <= 6.00; #threats > 53.00; formation = 1.0; weather = 4.0; day_time <= 6.00; formation = 1.0; threat_range <= 30458.59; countermeasure = 0.0; day_time <= 6.00; formation = 1.0; flying_speed > 38.83; countermeasure = 0.0,10,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
90,countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; threat_range <= 10398.43; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; flying_speed <= 15.83; countermeasure = 0.0; day_time <= 6.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,#threats <= 75.00; #threats <= 75.00; weather = 3.0; threat_range > 20104.47; flying_speed <= 38.83; 26.00 < #threats <= 53.00; flying_speed <= 38.83; weather = 3.0; formation = 1.0; day_time <= 12.00,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
92,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 38.83; weather = 3.0; day_time <= 6.00; countermeasure = 0.0; flying_speed <= 27.56; day_time <= 6.00; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 20104.47; 10398.43 < threat_range <= 20104.47; countermeasure = 0.0; threat_range > 10398.43,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,flying_speed <= 15.83; day_time <= 6.00; weather = 3.0; threat_range > 30458.59; formation = 1.0; day_time <= 6.00; flying_speed <= 15.83; day_time <= 6.00; weather = 3.0; formation = 1.0; #threats <= 26.00; #threats <= 26.00; flying_speed <= 15.83; formation = 1.0; day_time <= 6.00; threat_range > 10398.43; flying_speed <= 15.83; formation = 1.0; day_time <= 6.00; weather = 3.0; threat_range > 20104.47; day_time <= 6.00; day_time <= 6.00; #threats <= 53.00; flying_speed <= 27.56; day_time <= 6.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,#threats > 26.00; day_time <= 6.00; 10398.43 < threat_range <= 20104.47; flying_speed > 38.83; weather = 1.0; weather = 1.0; day_time <= 12.00; weather = 1.0; threat_range <= 20104.47; formation = 1.0; #threats > 26.00; 10398.43 < threat_range <= 20104.47; weather = 1.0; day_time <= 6.00; flying_speed > 38.83; formation = 1.0; 26.00 < #threats <= 53.00; threat_range <= 20104.47; day_time <= 6.00,10,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
95,countermeasure = 0.0; threat_range > 30458.59; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 53.00; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 26.00; countermeasure = 0.0; flying_speed <= 27.56; #threats <= 26.00; flying_speed <= 15.83; weather = 3.0; threat_range > 30458.59,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,#threats <= 75.00; #threats <= 75.00; #threats <= 75.00; flying_speed <= 38.83; flying_speed <= 27.56; threat_range <= 20104.47; 26.00 < #threats <= 75.00; formation = 0.0,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
97,countermeasure = 0.0; countermeasure = 0.0; 26.00 < #threats <= 75.00; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 30458.59; day_time <= 6.00; countermeasure = 0.0; flying_speed <= 27.56; #threats <= 53.00; flying_speed <= 27.56; countermeasure = 0.0; day_time <= 6.00; day_time <= 6.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,#threats <= 75.00; #threats <= 53.00; threat_range > 30458.59; #threats <= 75.00; #threats <= 53.00; threat_range > 10398.43; flying_speed <= 27.56; threat_range > 30458.59,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
99,countermeasure = 0.0; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 15.83; weather = 1.0; countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 27.56; flying_speed <= 38.83; flying_speed <= 15.83; countermeasure = 0.0; threat_range <= 20104.47; #threats <= 53.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,countermeasure = 0.0; #threats <= 53.00; #threats <= 26.00; formation = 0.0; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 10398.43; flying_speed <= 27.56; weather = 2.0; threat_range <= 20104.47; #threats <= 53.00,10,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
101,#threats <= 75.00; flying_speed > 15.83; weather = 4.0; 27.56 < flying_speed <= 38.83; 10398.43 < threat_range <= 20104.47; formation = 0.0,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
102,countermeasure = 0.0; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 20104.47; flying_speed <= 27.56; #threats <= 26.00; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 20104.47; countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; #threats <= 53.00; 10398.43 < threat_range <= 30458.59; day_time > 18.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,countermeasure = 0.0; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; threat_range <= 30458.59; day_time > 18.00; #threats > 26.00; countermeasure = 0.0; flying_speed <= 38.83; threat_range <= 30458.59; #threats > 26.00; day_time > 12.00; countermeasure = 0.0; threat_range <= 20104.47; countermeasure = 0.0; flying_speed <= 38.83; weather = 3.0; day_time > 12.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 53.00; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 27.56; #threats > 26.00; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 38.83; flying_speed <= 15.83; formation = 1.0; day_time > 6.00; countermeasure = 0.0; flying_speed <= 15.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,#threats > 75.00; 15.83 < flying_speed <= 38.83; day_time <= 18.00; threat_range <= 30458.59; formation = 1.0; threat_range <= 20104.47; flying_speed <= 38.83; #threats > 75.00; threat_range <= 20104.47; day_time <= 6.00; formation = 1.0; flying_speed <= 38.83; day_time <= 6.00; flying_speed <= 38.83; threat_range <= 20104.47; #threats > 53.00; day_time <= 6.00; #threats > 75.00; day_time <= 6.00; formation = 1.0; flying_speed <= 38.83; weather = 3.0; threat_range <= 30458.59; day_time <= 6.00; weather = 3.0; threat_range <= 20104.47; #threats > 75.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; threat_range <= 30458.59; countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; formation = 0.0; flying_speed <= 15.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,countermeasure = 0.0; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; day_time <= 6.00; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 27.56; flying_speed <= 15.83; flying_speed <= 15.83; day_time <= 12.00; threat_range > 10398.43; day_time <= 6.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; flying_speed > 27.56; flying_speed > 27.56; countermeasure = 0.0; flying_speed <= 38.83; 26.00 < #threats <= 75.00; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 38.83; threat_range > 20104.47; countermeasure = 0.0; 26.00 < #threats <= 75.00; formation = 1.0; threat_range > 10398.43; day_time <= 18.00; flying_speed > 15.83; threat_range > 30458.59,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,day_time > 18.00; flying_speed <= 27.56; #threats <= 26.00; flying_speed <= 27.56; #threats <= 53.00; threat_range > 30458.59; day_time > 18.00; day_time > 12.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
110,countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; day_time <= 12.00; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 27.56; weather = 3.0; flying_speed <= 15.83; countermeasure = 0.0; threat_range > 10398.43; flying_speed <= 15.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,#threats <= 75.00; weather = 1.0; day_time <= 6.00; flying_speed <= 38.83; #threats <= 53.00; threat_range <= 20104.47; flying_speed <= 27.56; day_time <= 6.00; day_time <= 6.00,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
112,#threats <= 75.00; threat_range <= 30458.59; threat_range <= 30458.59; #threats <= 75.00; #threats <= 75.00; 26.00 < #threats <= 53.00; threat_range <= 30458.59; day_time > 18.00,8,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
113,countermeasure = 0.0; day_time <= 12.00; countermeasure = 0.0; day_time <= 6.00; #threats > 26.00; weather = 3.0; threat_range <= 30458.59; countermeasure = 0.0; 10398.43 < threat_range <= 30458.59; formation = 1.0; day_time <= 6.00; countermeasure = 0.0; #threats > 26.00; threat_range <= 30458.59; day_time <= 6.00; countermeasure = 0.0; flying_speed > 38.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,countermeasure = 0.0; day_time <= 12.00; countermeasure = 0.0; flying_speed <= 38.83; #threats > 53.00; day_time <= 12.00; threat_range > 30458.59; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; day_time <= 12.00; flying_speed <= 38.83; countermeasure = 0.0; weather = 2.0; flying_speed > 27.56; 27.56 < flying_speed <= 38.83; threat_range > 10398.43; countermeasure = 0.0; day_time > 6.00; formation = 0.0; threat_range > 30458.59,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,countermeasure = 0.0; #threats <= 26.00; countermeasure = 0.0; formation = 1.0; threat_range <= 20104.47; #threats <= 75.00; countermeasure = 0.0; threat_range <= 30458.59; formation = 1.0; countermeasure = 0.0; threat_range <= 30458.59; day_time > 12.00; day_time > 18.00; #threats <= 53.00; threat_range <= 30458.59; countermeasure = 0.0; #threats <= 53.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,day_time <= 12.00; #threats <= 53.00; #threats <= 53.00; 10398.43 < threat_range <= 30458.59; weather = 4.0; flying_speed > 38.83; threat_range <= 30458.59,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
117,flying_speed <= 27.56; formation = 0.0; threat_range <= 10398.43; flying_speed <= 38.83; flying_speed <= 38.83; 15.83 < flying_speed <= 27.56; day_time > 12.00; threat_range <= 20104.47; threat_range <= 10398.43,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
118,countermeasure = 0.0; countermeasure = 0.0; weather = 3.0; 10398.43 < threat_range <= 30458.59; weather = 3.0; countermeasure = 0.0; 26.00 < #threats <= 53.00; threat_range <= 30458.59; flying_speed > 15.83; countermeasure = 0.0; 20104.47 < threat_range <= 30458.59; countermeasure = 0.0; 26.00 < #threats <= 53.00; threat_range <= 30458.59; flying_speed > 27.56,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,flying_speed <= 27.56; #threats <= 75.00; weather = 3.0; 26.00 < #threats <= 53.00; threat_range <= 20104.47; formation = 0.0; threat_range > 10398.43,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
120,#threats > 75.00; day_time <= 6.00; flying_speed > 38.83; 10398.43 < threat_range <= 20104.47; weather = 4.0; flying_speed > 38.83; weather = 4.0; day_time <= 6.00; 10398.43 < threat_range <= 20104.47; threat_range <= 20104.47,9,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
121,countermeasure = 0.0; #threats <= 26.00; countermeasure = 0.0; flying_speed <= 38.83; 10398.43 < threat_range <= 20104.47; threat_range > 10398.43; countermeasure = 0.0; flying_speed <= 38.83; 10398.43 < threat_range <= 30458.59; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 38.83; #threats <= 26.00; 10398.43 < threat_range <= 20104.47; day_time <= 18.00; countermeasure = 0.0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 27.56; #threats > 26.00; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 27.56; #threats > 26.00; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 27.56; flying_speed <= 38.83; 15.83 < flying_speed <= 27.56; countermeasure = 0.0; formation = 1.0; #threats <= 75.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 15.83; threat_range > 10398.43; countermeasure = 0.0; flying_speed <= 15.83; weather = 1.0; countermeasure = 0.0; flying_speed <= 27.56; flying_speed <= 27.56; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,#threats > 26.00; flying_speed <= 27.56; threat_range <= 20104.47; flying_speed <= 27.56,7,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
125,weather = 1.0; #threats <= 75.00; #threats <= 53.00; 10398.43 < threat_range <= 30458.59; flying_speed <= 38.83; day_time <= 18.00; #threats <= 53.00,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
126,countermeasure = 0.0; threat_range > 10398.43; day_time <= 6.00; weather = 2.0; countermeasure = 0.0; day_time <= 6.00; 26.00 < #threats <= 75.00; countermeasure = 0.0; countermeasure = 0.0; #threats > 53.00; threat_range <= 30458.59; day_time <= 6.00; threat_range <= 30458.59; countermeasure = 0.0; weather = 2.0,11,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1
127,countermeasure = 0.0; #threats <= 53.00; #threats <= 53.00; #threats <= 75.00; #threats <= 26.00; countermeasure = 0.0; day_time <= 12.00; threat_range > 10398.43; flying_speed > 15.83; weather = 2.0; threat_range > 30458.59,7,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
128,countermeasure = 0.0; threat_range > 20104.47; countermeasure = 0.0; threat_range <= 30458.59; #threats > 26.00; weather = 3.0; countermeasure = 0.0; weather = 3.0; #threats > 26.00; day_time > 6.00; countermeasure = 0.0,10,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
129,#threats > 75.00; formation = 1.0; day_time > 12.00; flying_speed > 15.83; threat_range > 20104.47; threat_range > 20104.47; threat_range > 10398.43; threat_range <= 30458.59; flying_speed > 38.83; 20104.47 < threat_range <= 30458.59; #threats > 26.00; 12.00 < day_time <= 18.00; formation = 1.0; weather = 2.0; #threats > 75.00,9,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
130,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; #threats <= 75.00; formation = 1.0; threat_range <= 30458.59; day_time <= 18.00; countermeasure = 0.0; countermeasure = 0.0; 20104.47 < threat_range <= 30458.59; #threats <= 26.00; countermeasure = 0.0; 20104.47 < threat_range <= 30458.59; #threats <= 53.00; countermeasure = 0.0; 10398.43 < threat_range <= 30458.59; countermeasure = 0.0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,threat_range > 20104.47; day_time <= 6.00; #threats <= 26.00; day_time <= 6.00; 20104.47 < threat_range <= 30458.59; #threats <= 53.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
132,flying_speed <= 38.83; #threats <= 53.00; #threats <= 26.00; #threats <= 26.00; #threats <= 53.00,6,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
133,countermeasure = 0.0; day_time <= 18.00; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 20104.47; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 27.56; formation = 0.0; threat_range > 10398.43; countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; 26.00 < #threats <= 53.00; threat_range <= 20104.47; day_time <= 18.00; #threats <= 53.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,threat_range <= 20104.47; #threats <= 53.00; formation = 1.0; day_time > 18.00; day_time > 18.00; 26.00 < #threats <= 53.00; day_time > 18.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
135,#threats <= 26.00; threat_range > 20104.47; #threats <= 26.00; #threats <= 26.00; #threats <= 26.00; #threats <= 26.00; weather = 4.0; threat_range > 20104.47; day_time > 12.00; flying_speed > 38.83; flying_speed > 38.83,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
136,#threats <= 75.00; #threats <= 75.00; weather = 1.0,6,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
137,#threats <= 53.00; threat_range > 10398.43; threat_range > 20104.47; threat_range > 20104.47; #threats > 26.00; flying_speed > 38.83; weather = 4.0; threat_range > 10398.43; #threats <= 75.00; day_time > 18.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
138,countermeasure = 0.0; #threats <= 26.00; countermeasure = 0.0; flying_speed <= 38.83; weather = 1.0; threat_range <= 30458.59; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 38.83; 20104.47 < threat_range <= 30458.59; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 38.83; day_time > 6.00; day_time <= 18.00; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 38.83; threat_range <= 30458.59; flying_speed > 27.56,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139,#threats <= 75.00; weather = 1.0; #threats <= 75.00; #threats <= 26.00; #threats <= 26.00; 10398.43 < threat_range <= 20104.47; flying_speed > 27.56; #threats <= 26.00,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
140,countermeasure = 0.0; #threats <= 53.00; countermeasure = 0.0; #threats > 26.00; threat_range > 10398.43; day_time <= 18.00; weather = 3.0; day_time <= 12.00; countermeasure = 0.0; day_time <= 12.00; 26.00 < #threats <= 75.00; threat_range > 30458.59; countermeasure = 0.0; day_time <= 12.00; threat_range > 20104.47; flying_speed > 27.56; flying_speed > 38.83; 26.00 < #threats <= 75.00; day_time <= 18.00; countermeasure = 0.0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
